	category	context	id	location.latitude	location.longitude	location.street.id	location.street.name	location_subtype	location_type	month	outcome_status	outcome_status.category	outcome_status.date	persistent_id
0	anti-social-behaviour		19880373	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01				
1	anti-social-behaviour		19880498	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01				
2	anti-social-behaviour		19880543	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
3	anti-social-behaviour		19880531	52.208890	0.118189	560552	On or near Blackmoor Head Yard		Force	2013-01				
4	anti-social-behaviour		19880522	52.206404	0.120910	560743	On or near Nightclub		Force	2013-01				
5	anti-social-behaviour		19880521	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01				
6	anti-social-behaviour		19880512	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01				
7	anti-social-behaviour		19878301	52.197848	0.142613	559979	On or near Campbell Street		Force	2013-01				
8	anti-social-behaviour		19878726	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01				
9	anti-social-behaviour		19875922	52.197848	0.142613	559979	On or near Campbell Street		Force	2013-01				
10	anti-social-behaviour		19881068	52.196964	0.144707	559968	On or near Hope Street		Force	2013-01				
11	anti-social-behaviour		19878982	52.209231	0.119215	560591	On or near Parking Area		Force	2013-01				
12	anti-social-behaviour		19881293	52.206570	0.133154	560728	On or near Shopping Area		Force	2013-01				
13	anti-social-behaviour		19876446	52.196084	0.151542	559935	On or near Madras Road		Force	2013-01				
14	anti-social-behaviour		19880514	52.200225	0.129528	560028	On or near Gresham Place		Force	2013-01				
15	anti-social-behaviour		19876267	52.200225	0.129528	560028	On or near Gresham Place		Force	2013-01				
16	anti-social-behaviour		19876089	52.212562	0.132958	560660	On or near Belvoir Road		Force	2013-01				
17	anti-social-behaviour		19876085	52.212562	0.132958	560660	On or near Belvoir Road		Force	2013-01				
18	anti-social-behaviour		19879348	52.209042	0.119762	560595	On or near Park Street		Force	2013-01				
19	anti-social-behaviour		19879364	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
20	anti-social-behaviour		19880329	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
21	anti-social-behaviour		19880902	52.204689	0.119789	560735	On or near Guildhall Street		Force	2013-01				
22	anti-social-behaviour		19881088	52.203164	0.122073	560738	On or near Downing Street		Force	2013-01				
23	anti-social-behaviour		19881054	52.203921	0.121011	560749	On or near Shopping Area		Force	2013-01				
24	anti-social-behaviour		19881096	52.204455	0.117831	560574	On or near Conference/exhibition Centre		Force	2013-01				
25	anti-social-behaviour		19881046	52.205151	0.119079	560730	On or near Lion Yard		Force	2013-01				
26	anti-social-behaviour		19881081	52.207369	0.124249	560600	On or near King Street		Force	2013-01				
27	anti-social-behaviour		19881057	52.203921	0.121011	560749	On or near Shopping Area		Force	2013-01				
28	anti-social-behaviour		19879383	52.204510	0.123776	560736	On or near Emmanuel Street		Force	2013-01				
29	anti-social-behaviour		19879192	52.203285	0.129337	560673	On or near Parkside		Force	2013-01				
30	anti-social-behaviour		19879606	52.206404	0.120910	560743	On or near Nightclub		Force	2013-01				
31	anti-social-behaviour		19880100	52.205315	0.123961	560742	On or near Bus/coach Station		Force	2013-01				
32	anti-social-behaviour		19880101	52.203164	0.122073	560738	On or near Downing Street		Force	2013-01				
33	anti-social-behaviour		19879619	52.202364	0.118581	560740	On or near Botolph Lane		Force	2013-01				
34	anti-social-behaviour		19881291	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01				
35	anti-social-behaviour		19881254	52.203921	0.121011	560749	On or near Shopping Area		Force	2013-01				
36	anti-social-behaviour		19880863	52.207369	0.124249	560600	On or near King Street		Force	2013-01				
37	anti-social-behaviour		19881071	52.203285	0.129337	560673	On or near Parkside		Force	2013-01				
38	anti-social-behaviour		19880144	52.204689	0.119789	560735	On or near Guildhall Street		Force	2013-01				
39	anti-social-behaviour		19880515	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01				
40	anti-social-behaviour		19880344	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01				
41	anti-social-behaviour		19880657	52.203602	0.123747	560750	On or near Further/higher Educational Building		Force	2013-01				
42	anti-social-behaviour		19880654	52.202973	0.125708	560689	On or near Camden Court		Force	2013-01				
43	anti-social-behaviour		19880131	52.205315	0.123961	560742	On or near Bus/coach Station		Force	2013-01				
44	anti-social-behaviour		19880677	52.207069	0.129460	560654	On or near Fair Court		Force	2013-01				
45	anti-social-behaviour		19880120	52.197754	0.145784	559913	On or near Supermarket		Force	2013-01				
46	anti-social-behaviour		19879623	52.197848	0.142613	559979	On or near Campbell Street		Force	2013-01				
47	anti-social-behaviour		19879776	52.207746	0.135288	560613	On or near Wellington Court		Force	2013-01				
48	anti-social-behaviour		19879602	52.197754	0.145784	559913	On or near Supermarket		Force	2013-01				
49	anti-social-behaviour		19879594	52.201521	0.131946	560678	On or near Mortimer Road		Force	2013-01				
50	anti-social-behaviour		19879141	52.199604	0.147410	559916	On or near Thoday Street		Force	2013-01				
51	anti-social-behaviour		19878113	52.207346	0.130556	560639	On or near Parking Area		Force	2013-01				
52	anti-social-behaviour		19877909	52.204233	0.130612	560669	On or near Warkworth Street		Force	2013-01				
53	anti-social-behaviour		19877549	52.207270	0.129250	560653	On or near Fair Street		Force	2013-01				
54	anti-social-behaviour		19877585	52.197848	0.142613	559979	On or near Campbell Street		Force	2013-01				
55	anti-social-behaviour		19876868	52.202973	0.125708	560689	On or near Camden Court		Force	2013-01				
56	anti-social-behaviour		19876668	52.207189	0.128251	560641	On or near Willow Walk		Force	2013-01				
57	anti-social-behaviour		19876250	52.197754	0.145784	559913	On or near Supermarket		Force	2013-01				
58	anti-social-behaviour		19876266	52.197848	0.142613	559979	On or near Campbell Street		Force	2013-01				
59	anti-social-behaviour		19876107	52.199829	0.138962	560049	On or near Parking Area		Force	2013-01				
60	anti-social-behaviour		19875560	52.201469	0.135280	560707	On or near Mackenzie Road		Force	2013-01				
61	anti-social-behaviour		19881109	52.208427	0.140839	560767	On or near Harvest Way		Force	2013-01				
62	anti-social-behaviour		19877717	52.208427	0.140839	560767	On or near Harvest Way		Force	2013-01				
63	anti-social-behaviour		19877529	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01				
64	anti-social-behaviour		19877539	52.212434	0.118606	560546	On or near Chesterton Road		Force	2013-01				
65	anti-social-behaviour		19878286	52.211553	0.113090	560524	On or near St Peter's Street		Force	2013-01				
66	anti-social-behaviour		19880484	52.210444	0.115760	560557	On or near Further/higher Educational Building		Force	2013-01				
67	anti-social-behaviour		19876325	52.207112	0.117577	560584	On or near Further/higher Educational Building		Force	2013-01				
68	anti-social-behaviour		19875882	52.205891	0.117944	560576	On or near Further/higher Educational Building		Force	2013-01				
69	anti-social-behaviour		19875552	52.204233	0.130612	560669	On or near Warkworth Street		Force	2013-01				
70	anti-social-behaviour		19880328	52.194010	0.149935	558331	On or near Suez Road		Force	2013-01				
71	anti-social-behaviour		19879436	52.194010	0.149935	558331	On or near Suez Road		Force	2013-01				
72	anti-social-behaviour		19879153	52.194010	0.149935	558331	On or near Suez Road		Force	2013-01				
73	anti-social-behaviour		19875532	52.207270	0.129250	560653	On or near Fair Street		Force	2013-01				
74	anti-social-behaviour		19881037	52.205825	0.131127	560688	On or near City Road		Force	2013-01				
75	anti-social-behaviour		19875693	52.205315	0.123961	560742	On or near Bus/coach Station		Force	2013-01				
76	anti-social-behaviour		19876090	52.207218	0.125647	560648	On or near Pike's Walk		Force	2013-01				
77	anti-social-behaviour		19876099	52.203455	0.118911	560753	On or near Further/higher Educational Building		Force	2013-01				
78	anti-social-behaviour		19875501	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01				
79	anti-social-behaviour		19879419	52.207346	0.130556	560639	On or near Parking Area		Force	2013-01				
80	anti-social-behaviour		19875890	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01				
81	anti-social-behaviour		19875906	52.200784	0.125954	560020	On or near Regent Street		Force	2013-01				
82	anti-social-behaviour		19876283	52.203285	0.129337	560673	On or near Parkside		Force	2013-01				
83	anti-social-behaviour		19877565	52.206063	0.133349	560717	On or near Burleigh Place		Force	2013-01				
84	anti-social-behaviour		19876082	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01				
85	anti-social-behaviour		19876482	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01				
86	anti-social-behaviour		19877178	52.204689	0.119789	560735	On or near Guildhall Street		Force	2013-01				
87	anti-social-behaviour		19876484	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01				
88	anti-social-behaviour		19877391	52.206063	0.133349	560717	On or near Burleigh Place		Force	2013-01				
89	anti-social-behaviour		19876846	52.206324	0.127873	560727	On or near New Square		Force	2013-01				
90	anti-social-behaviour		19876666	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01				
91	anti-social-behaviour		19876071	52.206212	0.134073	560726	On or near Shopping Area		Force	2013-01				
92	anti-social-behaviour		19875898	52.206570	0.133154	560728	On or near Shopping Area		Force	2013-01				
93	anti-social-behaviour		19876837	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01				
94	anti-social-behaviour		19876856	52.207074	0.119698	560755	On or near Supermarket		Force	2013-01				
95	anti-social-behaviour		19877342	52.203285	0.129337	560673	On or near Parkside		Force	2013-01				
96	anti-social-behaviour		19877351	52.205885	0.121266	560747	On or near Shopping Area		Force	2013-01				
97	anti-social-behaviour		19877354	52.204689	0.119789	560735	On or near Guildhall Street		Force	2013-01				
98	anti-social-behaviour		19875695	52.207069	0.129460	560654	On or near Fair Court		Force	2013-01				
99	anti-social-behaviour		19875694	52.206570	0.133154	560728	On or near Shopping Area		Force	2013-01				
100	anti-social-behaviour		19877210	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01				
101	anti-social-behaviour		19877222	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
102	anti-social-behaviour		19877177	52.200337	0.134260	560073	On or near Covent Garden		Force	2013-01				
103	anti-social-behaviour		19879211	52.200987	0.129623	560029	On or near Gonville Place		Force	2013-01				
104	anti-social-behaviour		19877712	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
105	anti-social-behaviour		19877936	52.200987	0.129623	560029	On or near Gonville Place		Force	2013-01				
106	anti-social-behaviour		19876613	52.200206	0.135044	560125	On or near Mill Street		Force	2013-01				
107	anti-social-behaviour		19879797	52.207454	0.137514	560619	On or near Parker's Terrace		Force	2013-01				
108	anti-social-behaviour		19881050	52.205076	0.141673	560813	On or near York Street		Force	2013-01				
109	anti-social-behaviour		19878090	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01				
110	anti-social-behaviour		19878110	52.210877	0.127212	560642	On or near Victoria Avenue		Force	2013-01				
111	anti-social-behaviour		19878127	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
112	anti-social-behaviour		19880143	52.202469	0.142118	560820	On or near Ainsworth Street		Force	2013-01				
113	anti-social-behaviour		19878130	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
114	anti-social-behaviour		19878137	52.209042	0.119762	560595	On or near Park Street		Force	2013-01				
115	anti-social-behaviour		19878295	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
116	anti-social-behaviour		19876251	52.206146	0.145632	560826	On or near Supermarket		Force	2013-01				
117	anti-social-behaviour		19878327	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01				
118	anti-social-behaviour		19880546	52.205431	0.134489	560713	On or near East Road		Force	2013-01				
119	anti-social-behaviour		19879983	52.204811	0.134489	560716	On or near Caroline Place		Force	2013-01				
120	anti-social-behaviour		19877923	52.202066	0.133596	560696	On or near Willis Road		Force	2013-01				
121	anti-social-behaviour		19877400	52.204811	0.134489	560716	On or near Caroline Place		Force	2013-01				
122	anti-social-behaviour		19877714	52.200763	0.137046	560070	On or near Ditchburn Place		Force	2013-01				
123	anti-social-behaviour		19878462	52.204689	0.119789	560735	On or near Guildhall Street		Force	2013-01				
124	anti-social-behaviour		19876069	52.199829	0.138962	560049	On or near Parking Area		Force	2013-01				
125	anti-social-behaviour		19880358	52.205101	0.147236	560807	On or near Hampden Gardens		Force	2013-01				
126	anti-social-behaviour		19878480	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
127	anti-social-behaviour		19878700	52.198554	0.141857	559959	On or near Parking Area		Force	2013-01				
128	anti-social-behaviour		19881252	52.211151	0.098858	560519	On or near Bulstrode Gardens		Force	2013-01				
129	anti-social-behaviour		19879571	52.197754	0.145784	559913	On or near Supermarket		Force	2013-01				
130	anti-social-behaviour		19879126	52.198554	0.141857	559959	On or near Parking Area		Force	2013-01				
131	anti-social-behaviour		19877587	52.197754	0.145784	559913	On or near Supermarket		Force	2013-01				
132	anti-social-behaviour		19877037	52.197754	0.145784	559913	On or near Supermarket		Force	2013-01				
133	anti-social-behaviour		19876857	52.199862	0.145578	559923	On or near Sedgwick Street		Force	2013-01				
134	anti-social-behaviour		19878641	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
135	anti-social-behaviour		19878877	52.197848	0.142613	559979	On or near Campbell Street		Force	2013-01				
136	anti-social-behaviour		19878935	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01				
137	anti-social-behaviour		19879617	52.197848	0.142613	559979	On or near Campbell Street		Force	2013-01				
138	anti-social-behaviour		19878882	52.197848	0.142613	559979	On or near Campbell Street		Force	2013-01				
139	burglary		19877074	52.208269	0.118701	560603	On or near Bridge Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	50e774a5616b56f85659a465850c354e9ec04550cc83fe3e7129666feb9b6b03
140	burglary		19876117	52.210877	0.127212	560642	On or near Victoria Avenue		Force	2013-01		Investigation complete; no suspect identified	2013-02	385ccd9a05aeab7edf98701e788a5950a1fb61f998c3748a698adb5eb58b6814
141	burglary		19875934	52.203961	0.134243	560721	On or near Theatre/concert Hall		Force	2013-01		Investigation complete; no suspect identified	2013-01	e28fcb0a2b0b6dd728e36d4472361e561d0d0b2105867cce8159115c70d23337
142	burglary		19875585	52.210800	0.133444	560630	On or near Cutter Ferry Lane		Force	2013-01		Investigation complete; no suspect identified	2013-01	d489f6818021784ef1aaf956986413e52bd3b8791ac4cba57bb509942fb185e3
143	burglary		19877071	52.198194	0.137377	560059	On or near St Barnabas Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	0b29b8a9243b14e33a6d7327f2a61579a59f5f06fe9fdf9568f25ba3110efdec
144	burglary		19878498	52.197459	0.142726	559964	On or near Stockwell Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	5955013eb108a88cd8d0e0ee60fd402cccece5ef4f9cf0fefa4c9f4da3d38e80
145	burglary		19880717	52.201754	0.134474	560709	On or near Guest Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	dbe0a39c7c26e86ee30d679397c5c783fc6f75e2d8bbd97ef00aa90b4e66b6b7
146	burglary		19881304	52.204127	0.136022	560711	On or near Flower Street		Force	2013-01		Investigation complete; no suspect identified	2013-02	5440bdf27e62ea26ba85116ecffbe6479f67952043edf4e1f4f3645f4dd56626
147	burglary		19877963	52.199862	0.145578	559923	On or near Sedgwick Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	0daa4e0f7fa9f26086617ba5b09755f5644541af1652f9d51ea0a4d24701c27c
148	burglary		19879639	52.201754	0.134474	560709	On or near Guest Road		Force	2013-01		Investigation complete; no suspect identified	2013-03	fdb6c39410ae8243bf374f15ec886e11c90a9dc08c9de819664f2223522e6340
149	burglary		19875722	52.197154	0.147614	559932	On or near Mill Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	b9c610638ea3b972786740b3772823ccadc51145ce9a70936adc1783555661a5
150	burglary		19881302	52.208842	0.117381	560559	On or near Further/higher Educational Building		Force	2013-01		Investigation complete; no suspect identified	2013-06	f0887a35f0f6fd40a498a04ecdc9e8e534d95de0ce19b7702bd8b31855c8d708
151	burglary		19877757	52.208427	0.140839	560767	On or near Harvest Way		Force	2013-01		Defendant found not guilty	2013-08	98841c4b44ac0afb6e31df3aa1f24f58b4b029040ab19db66d0f5f3eadf06bc2
152	criminal-damage-arson		19877608	52.211446	0.143443	560773	On or near Supermarket		Force	2013-01		Investigation complete; no suspect identified	2013-01	d13c0532145eb67ea775e40cd51e49fdb5cf0bf649ac25cd7008d1cc58822f49
153	criminal-damage-arson		19879479	52.204291	0.118424	560745	On or near Theatre/concert Hall		Force	2013-01		Local resolution	2013-01	2d7c1061109200834c0c87bd31b39b2f4b30374d9ba3bd93a4d3cb335021a488
154	criminal-damage-arson		19876348	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2013-01	702440f007cd3d16d404c58e8669f0541005c1f7f0aa575eb91b87f984974254
155	criminal-damage-arson		19876540	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Local resolution	2013-01	2186446feb7626011818b0360e4b63b79af2df8b88012c9d0bc86fa2f2ba831f
156	criminal-damage-arson		19877612	52.199635	0.143738	559978	On or near Cavendish Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	cbd849a2f7d3308226f716e5305b4a0026d8d94454821de3e2128d63e75fe6ed
157	criminal-damage-arson		19875736	52.200790	0.126584	560019	On or near Regent Terrace		Force	2013-01		Offender given a caution	2013-01	835fc64d67fa6dc95196623597dffbd6da3d044a46c5ffeace896b5f32e79637
158	criminal-damage-arson		19877094	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Local resolution	2013-01	b29a677871c568a6785adc71d919b07ba983f35528d01f0ef6ce628749312f15
159	criminal-damage-arson		19880403	52.204811	0.134489	560716	On or near Caroline Place		Force	2013-01		Investigation complete; no suspect identified	2013-01	efd7b20592bd6641c32fbe369d320c3d582ecfc010309c08a4ca0b38544f4f1d
160	criminal-damage-arson		19876723	52.200784	0.125954	560020	On or near Regent Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	6bf0a71dcf25d71a42977b839e233a27ded69ae8fbe32575ce051eee13747a4f
161	criminal-damage-arson		19880933	52.212167	0.115959	560547	On or near Chesterton Lane		Force	2013-01		Investigation complete; no suspect identified	2013-01	6bbfa27d986d16dd07aa8c8f65d5a520272ae9ca23b8a862d08153c69f507d4f
162	criminal-damage-arson		19879265	52.207074	0.119698	560755	On or near Supermarket		Force	2013-01		Court result unavailable	2013-07	86b51cffcc9778a5a80018c1653279b5fadbd052db1c2537b977a2f1d6e9e8b8
163	criminal-damage-arson		19879022	52.207189	0.128251	560641	On or near Willow Walk		Force	2013-01		Investigation complete; no suspect identified	2013-01	b3851ac65cdcc5d5a804003dac3c514efed4e175491fb9b72c648cc756275e08
164	criminal-damage-arson		19878369	52.209042	0.119762	560595	On or near Park Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	8293b5f10c230e2a9a8776eeb74c0540226d8f28f51567f7d42905186b4c090b
165	criminal-damage-arson		19879023	52.204686	0.136415	560705	On or near Norfolk Street		Force	2013-01		Court result unavailable	2013-08	7f9152855ee9ff0852d33ac5b4692110691a7a39e0d539b04c131627077d02e5
166	criminal-damage-arson		19879266	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Investigation complete; no suspect identified	2013-01	c4136dad3fcbdac9f84f757b087a5dd999cc94d381f0819c4b86eb57dd8c5538
167	criminal-damage-arson		19875752	52.207957	0.122052	560598	On or near Malcolm Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	39f00ac04966af25c68bd1b391792628d49415eb245bf16947487d17e6beec70
168	criminal-damage-arson		19880565	52.205735	0.129601	560684	On or near Eden Street Backway		Force	2013-01		Investigation complete; no suspect identified	2013-01	efec96977f176b0f92be8036ed4cb62c6983ee74ecafac15805dfccf5e0bf74a
169	criminal-damage-arson		19881325	52.193886	0.149314	559936	On or near Hobart Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	b04b523ad7b161c8ae104dc0c0cfc5e007c91a177c9e5f07034b87161d61578c
170	criminal-damage-arson		19876137	52.196084	0.151542	559935	On or near Madras Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	4c5280daf61b5f989413ae20dcd6745e4df3d115b3fb4ab8922388ac355bd7f1
171	criminal-damage-arson		19878752	52.196189	0.150757	559919	On or near Suez Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	d2234378c4e5eb7a80bd19b7cbd9bef979bce36a5c38dfd04939cdd10fcf4545
172	criminal-damage-arson		19881329	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Local resolution	2013-01	4b881ad41c126620245c53ac09a98511eb09a6e96b40a18f84bb3ac2c2067bea
173	criminal-damage-arson		19876925	52.207660	0.132079	560651	On or near James Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	ed895ed499d247b9d54d68e46d9492295fdc93e44ce4a601d9850631118c0201
174	criminal-damage-arson		19876534	52.205076	0.141673	560813	On or near York Street		Force	2013-01		Offender given a caution	2013-01	42a9c688edc000543c4ba61c1fc4794b80167fb6467e0aeb38bbbc405f56aa1a
175	criminal-damage-arson		19877994	52.203372	0.132986	560691	On or near Bradmore Lane		Force	2013-01		Court result unavailable	2013-07	e416ac10a2033cd00183b1be2d8008200536835cbee2fee6dfacecbf31237116
176	drugs		19880189	52.203285	0.129337	560673	On or near Parkside		Force	2013-01		Under investigation	2013-01	3489d472981b10be46e41ec611c1796c74fa9302ea7fb76133e4340c37fbd4cf
177	drugs		19881338	52.207660	0.132079	560651	On or near James Street		Force	2013-01		Court result unavailable	2013-08	15866b5be9458e87162290466d85b3c6289139f536f47a8e35185d5fa90bfbb2
178	drugs		19877262	52.210314	0.142906	560762	On or near Rowlinson Way		Force	2013-01		Court result unavailable	2013-08	92effbe00d7db1566aff26f08a75558e08231f54f8c2ed950e3a91d7617b2eba
179	drugs		19876545	52.209618	0.141613	560768	On or near Godesdone Road		Force	2013-01		Offender given penalty notice	2013-01	f6043029f22edd1930492f34ea83cd1413075b7b5b14323fe33a399766aedea1
180	drugs		19879272	52.198554	0.141857	559959	On or near Parking Area		Force	2013-01		Court result unavailable	2013-08	0820ecbcdc7df15f2cedb8126411caad472bdc0c2fa1c943630fa4da59823649
181	drugs		19876941	52.196964	0.144707	559968	On or near Hope Street		Force	2013-01		Offender given penalty notice	2013-01	612dbc337212ffe97697bc8ba5e231142be187db6a551b0c9690e9ca4245a2bc
182	drugs		19880949	52.204689	0.119789	560735	On or near Guildhall Street		Force	2013-01		Offender given a caution	2013-03	0138f9d350b8b010a31c735d3fe71b9ec63ac8080f7af716d9849d4fc29c6175
183	drugs		19880190	52.202077	0.148846	560808	On or near Fairfax Road		Force	2013-01		Court result unavailable	2013-12	386d44e1bd2bf605327c519b79a7e079438b610cb8699a8f5044489675d355bd
184	drugs		19880188	52.207218	0.125647	560648	On or near Pike's Walk		Force	2013-01		Court result unavailable	2013-08	20928d9b00d72b7b3843ed9222f6b9384c402576b4c99d9e97712eb0fd2c6084
185	drugs		19880013	52.207369	0.124249	560600	On or near King Street		Force	2013-01		Offender given a caution	2013-01	a3276118ad9c550759f43ec081051b4729c1d30ad9b2877b11435beffb388248
186	drugs		19880012	52.207369	0.124249	560600	On or near King Street		Force	2013-01		Offender given a caution	2013-01	37ca849d4db81d3bcfb20a613b9c7b364e03f5783adff87a2f8bedd6c02295c2
187	drugs		19876550	52.204688	0.121326	560744	On or near Nightclub		Force	2013-01		Offender given a caution	2013-01	fe741a318f86336f6529ebdfb8eed6a25742830cd9f19dc36abe9f3ddf1df4bd
188	drugs		19880572	52.205885	0.121266	560747	On or near Shopping Area		Force	2013-01		Offender sent to prison	2013-01	a31121f583b5aa68c30a240fcce57f1981c16663ff63a2a4da4bbdc702057a48
189	drugs		19876358	52.205315	0.123961	560742	On or near Bus/coach Station		Force	2013-01		Investigation complete; no suspect identified	2013-04	5500a520bcd5e1b579a3dc6219470d811f086be84ad080effb35bb098eb60c02
190	drugs		19875773	52.202066	0.133596	560696	On or near Willis Road		Force	2013-01		Offender given a drugs possession warning	2013-01	bcbddfd4ba18c76e6dd63157da6d7368e3290fdd1e4589e4412ea75c3958035a
191	drugs		19877619	52.205315	0.123961	560742	On or near Bus/coach Station		Force	2013-01		Offender given a drugs possession warning	2013-01	20e5764134ea4465f42ea9542bab92bffc533b4462391fd8573b7c14521ed773
192	drugs		19878193	52.207660	0.132079	560651	On or near James Street		Force	2013-01		Offender given a drugs possession warning	2013-01	438f0af83182251743c79092589fba24bebe6692cd39130f23d2dfbf90bd6320
193	drugs		19879852	52.203285	0.129337	560673	On or near Parkside		Force	2013-01		Offender given a drugs possession warning	2013-01	c18c35d29eae20e221033604493b8b76f4208f3c45ffa02933503ecdea089447
194	other-theft		19878546	52.212792	0.139644	560627	On or near Logan's Way		Force	2013-01		Investigation complete; no suspect identified	2013-01	6e6a4f3e192dfea08e67358b9fb2bda4d14d390728fc0b3a6a47585eaf7ac0c9
195	other-theft		19876556	52.204688	0.121326	560744	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2013-01	4b674c7f05e5fa3fb5ebb2a495cf32d8bc8c95b69280696851080f4a5273a2d4
196	other-theft		19877640	52.205885	0.121266	560747	On or near Shopping Area		Force	2013-01		Investigation complete; no suspect identified	2013-01	823da2423446978f83576e96c09093ad24d06669d329c1d841d43499571865f2
197	other-theft		19878023	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Investigation complete; no suspect identified	2013-01	afbeec4b70e180754ab39ae76b8acab41383a41cc1b5b9e20e315d79d2076f40
198	other-theft		19880979	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Investigation complete; no suspect identified	2013-01	a4fa4cbef962013d18d5eea3a29283aa3bb94cec96c1a8a83bca9be7c8214717
199	other-theft		19879693	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01		Investigation complete; no suspect identified	2013-01	a0c4e91d917c9b615866b322dc7a393ac4cc2996f78c5125a6f9be0a85c06518
200	other-theft		19879873	52.204455	0.117831	560574	On or near Conference/exhibition Centre		Force	2013-01		Investigation complete; no suspect identified	2013-01	9b59194032fae3f03ef57976472dbad23b0d238d0e1f72e8decb71183f6cd82c
201	other-theft		19876967	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01		Investigation complete; no suspect identified	2013-01	aa7fa75e33f5125296427c9e410e12400d8b70890438a90d28f573dad15b9f2f
202	other-theft		19876763	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Investigation complete; no suspect identified	2013-01	e27fc6a2ebcc197022792b0053b47a1149f85aea37990d1131304934983a17aa
203	other-theft		19875977	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Investigation complete; no suspect identified	2013-01	53745812fcb8451abccb973ad2fde8a939e81f5aa13be246b64e322549f5bb7d
204	other-theft		19877629	52.204688	0.121326	560744	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2013-01	0aec0c522ad9c83e4131b3a1f9fc2ff1091fcb4bb944f017917ffdb88a6c6c98
205	other-theft		19878790	52.196093	0.142178	559976	On or near Charles Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	f63c8b9990c692c16e319b7fa969ab98b91b68ed8437164d744c955e64ecec00
206	other-theft		19876373	52.205885	0.121266	560747	On or near Shopping Area		Force	2013-01		Investigation complete; no suspect identified	2013-01	76d11b87fef25ae788b6dacc585bb62c753e7750329c201b5bee1c857f143212
207	other-theft		19877455	52.196390	0.149099	559934	On or near Malta Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	e5414dea58b7f6e32fedd9123f14dd8c96c0586ed38495d3c32bfe812cb38d1c
